cycle_index,t_ms,pixel_width
-1,3153.782,110
-1,3159.172,110
-1,3165.819,110
-1,3174.044,110
-1,3180.570,110
-1,3187.472,110
-1,3193.771,110
-1,3200.173,110
-1,3206.921,110
-1,3213.906,110
-1,3221.096,110
-1,3227.526,110
-1,3233.940,110
-1,3240.907,110
-1,3247.638,110
-1,3254.491,110
-1,3261.329,110
-1,3268.161,112
-1,3275.014,112
-1,3281.708,112
-1,3289.105,112
-1,3295.674,112
-1,3302.906,112
-1,3309.959,112
-1,3316.445,112
-1,3323.597,112
-1,3331.902,112
-1,3338.761,112
-1,3345.445,112
-1,3352.605,112
-1,3360.162,112
-1,3366.747,112
-1,3373.447,112
-1,3380.328,112
-1,3387.238,112
-1,3393.526,112
-1,3400.004,112
-1,3407.063,112
-1,3413.762,112
-1,3420.622,112
-1,3426.891,112
-1,3433.301,115
-1,3440.137,115
-1,3446.657,115
-1,3453.872,115
-1,3460.496,115
-1,3467.232,115
-1,3474.219,115
-1,3481.048,115
-1,3487.698,115
-1,3493.468,115
-1,3500.249,115
-1,3507.229,115
-1,3513.568,115
-1,3520.798,115
-1,3527.254,115
-1,3533.760,115
-1,3540.872,115
-1,3547.276,115
-1,3554.668,115
-1,3561.176,115
-1,3568.213,115
-1,3575.244,115
-1,3581.810,115
-1,3588.985,115
-1,3595.709,115
-1,3603.086,117
-1,3611.979,117
-1,3619.657,117
-1,3626.584,117
-1,3633.209,117
-1,3640.507,117
-1,3646.972,117
-1,3653.613,117
-1,3661.484,117
-1,3668.659,117
-1,3675.797,117
-1,3682.123,117
-1,3689.385,117
-1,3694.770,117
-1,3701.170,117
-1,3708.011,117
-1,3714.533,117
-1,3721.792,117
-1,3728.354,117
-1,3735.069,117
-1,3742.050,117
-1,3748.452,117
-1,3755.674,117
-1,3762.250,117
-1,3770.961,119
-1,3777.086,119
-1,3783.687,119
-1,3791.180,119
-1,3797.648,119
-1,3805.108,119
-1,3811.780,119
-1,3818.462,119
-1,3825.362,119
-1,3831.890,119
-1,3839.399,119
-1,3846.164,119
-1,3852.695,119
-1,3859.818,119
-1,3866.525,119
-1,3873.726,119
-1,3880.023,119
-1,3886.949,119
-1,3893.617,119
-1,3900.332,119
-1,3907.014,119
-1,3913.373,119
-1,3920.430,119
-1,3926.954,119
-1,3933.684,121
-1,3940.585,121
-1,3947.003,121
-1,3953.866,121
-1,3960.303,121
-1,3967.653,121
-1,3973.991,121
-1,3980.962,121
-1,3988.591,121
-1,3995.611,121
-1,4003.279,121
-1,4012.083,121
-1,4018.929,121
-1,4025.818,121
-1,4032.615,121
-1,4039.659,121
-1,4046.360,121
-1,4052.970,121
-1,4059.961,121
-1,4066.528,121
-1,4073.652,121
-1,4080.153,121
-1,4087.277,121
-1,4093.801,121
-1,4100.476,123
-1,4107.436,123
-1,4113.113,123
-1,4120.237,123
-1,4126.639,123
-1,4133.166,123
-1,4140.448,123
-1,4147.004,123
-1,4154.200,123
-1,4161.180,123
-1,4167.954,123
-1,4174.897,123
-1,4181.434,123
-1,4188.650,123
-1,4195.191,123
-1,4201.978,123
-1,4212.332,123
-1,4219.428,123
-1,4226.542,123
-1,4232.928,123
-1,4239.665,123
-1,4246.094,123
-1,4252.612,123
-1,4259.626,123
-1,4266.409,125
-1,4274.428,125
-1,4280.825,125
-1,4288.413,125
-1,4294.977,125
-1,4301.716,125
-1,4308.715,125
-1,4315.201,125
-1,4322.034,125
-1,4328.747,125
-1,4334.243,125
-1,4341.163,125
-1,4347.702,125
-1,4354.833,125
-1,4361.396,125
-1,4368.342,125
-1,4375.411,125
-1,4381.649,125
-1,4388.584,125
-1,4395.199,125
-1,4402.092,125
-1,4412.341,125
-1,4419.555,125
-1,4426.458,125
-1,4433.090,127
-1,4439.881,127
-1,4446.192,127
-1,4453.056,127
-1,4459.735,127
-1,4466.419,127
-1,4473.155,127
-1,4479.628,127
-1,4486.473,127
-1,4493.041,127
-1,4499.346,127
-1,4506.596,127
-1,4513.057,127
-1,4519.992,127
-1,4526.881,127
-1,4533.306,127
-1,4540.307,127
-1,4546.959,127
-1,4554.186,127
-1,4560.798,127
-1,4567.394,127
-1,4575.262,127
-1,4581.829,127
-1,4589.160,127
-1,4595.741,127
-1,4602.695,129
-1,4612.014,129
-1,4618.901,129
-1,4625.898,129
-1,4632.652,129
-1,4640.137,129
-1,4646.951,129
-1,4653.895,129
-1,4660.427,129
-1,4667.052,129
-1,4673.937,129
-1,4680.448,129
-1,4687.723,129
-1,4694.312,129
-1,4700.930,129
-1,4708.149,129
-1,4714.655,129
-1,4722.028,129
-1,4731.662,129
-1,4738.913,129
-1,4745.584,129
-1,4752.885,129
-1,4759.674,129
-1,4766.292,131
-1,4773.222,131
-1,4780.124,131
-1,4787.289,131
-1,4793.842,131
-1,4800.300,131
-1,4807.003,131
-1,4813.707,131
-1,4820.857,131
-1,4827.320,131
-1,4833.890,131
-1,4840.706,131
-1,4847.108,131
-1,4854.222,131
-1,4860.796,131
-1,4867.467,131
-1,4874.453,131
-1,4881.601,131
-1,4888.767,131
-1,4895.208,131
-1,4901.809,131
-1,4908.726,131
-1,4915.209,131
-1,4922.520,131
-1,4931.580,131
-1,4938.437,133
-1,4944.500,133
-1,4951.742,133
-1,4957.804,133
-1,4964.042,133
-1,4972.066,133
-1,4978.557,133
-1,4985.734,133
-1,4991.633,133
-1,4998.073,133
-1,5005.094,133
-1,5011.774,133
-1,5018.343,133
-1,5025.322,133
-1,5031.763,133
-1,5039.198,133
-1,5045.834,133
-1,5053.029,133
-1,5059.960,133
-1,5065.427,133
-1,5073.084,133
-1,5079.757,133
-1,5086.492,133
-1,5093.583,133
-1,5100.376,135
